,419
312,10642
311,10643
309,10644
307,10645
305,10646
302,10647
302,10648
303,10649
307,10650
311,10651
314,10652
315,10653
314,10654
312,10655
315,10656
322,10657
328,10658
335,10659
340,10660
341,10661
335,10662
326,10663
317,10664
310,10665
309,10667
310,10668
313,10669
317,10670
317,10671
316,10672
311,10673
306,10674
304,10675
302,10676
301,10677
300,10678
298,10679
298,10680
298,10680
298,10681
299,10682
301,10683
303,10684
305,10685
308,10686
314,10687
322,10688
331,10689
338,10690
343,10691
345,10692
346,10693
343,10694
338,10695
334,10696
333,10697
331,10698
327,10699
324,10700
322,10701
323,10702
322,10703
320,10704
318,10705
316,10706
314,10707
312,10708
312,10710
311,10711
312,10712
312,10713
312,10714
310,10715
307,10716
305,10717
303,10718
303,10719
305,10720
310,10721
313,10722
315,10723
315,10724
315,10725
311,10726
305,10727
301,10728
300,10729
304,10730
312,10731
319,10731
323,10732
325,10733
325,10734
324,10735
320,10736
315,10737
310,10738
309,10739
311,10740
316,10741
320,10742
323,10743
323,10744
322,10745
321,10746
319,10747
318,10748
314,10749
309,10750
306,10752
306,10753
306,10754
310,10755
318,10756
327,10757
334,10758
338,10759
338,10760
336,10761
337,10762
338,10763
338,10764
335,10765
335,10766
334,10767
328,10768
320,10769
315,10770
310,10771
305,10772
303,10773
302,10774
303,10775
305,10776
306,10777
308,10778
311,10779
311,10780
309,10781
306,10782
304,10783
301,10783
299,10784
299,10785
302,10786
305,10787
308,10788
309,10789
307,10790
306,10791
307,10792
309,10793
309,10795
309,10796
308,10797
307,10798
305,10799
304,10800
303,10801
304,10802
306,10803
312,10804
319,10805
323,10806
326,10807
330,10808
334,10809
333,10810
331,10811
330,10812
331,10813
334,10814
336,10815
335,10816
333,10817
330,10818
327,10819
322,10820
316,10821
312,10822
307,10823
304,10824
305,10825
309,10826
313,10827
315,10828
317,10829
318,10830
318,10831
317,10832
315,10833
311,10834
308,10834
308,10835
309,10836
310,10838
314,10839
319,10840
322,10841
324,10842
322,10843
318,10844
311,10845
303,10846
298,10847
297,10848
300,10849
303,10850
306,10851
309,10852
311,10853
311,10854
310,10855
308,10856
308,10857
310,10858
314,10859
321,10860
330,10861
337,10862
339,10863
339,10864
336,10865
331,10866
325,10867
316,10868
311,10869
309,10870
312,10871
318,10872
326,10873
336,10874
341,10875
341,10876
337,10877
332,10878
326,10880
319,10881
316,10882
316,10883
315,10884
313,10885
311,10886
309,10886
307,10887
307,10888
306,10889
305,10890
303,10891
302,10892
303,10893
305,10894
311,10895
320,10896
325,10897
327,10898
329,10899
325,10900
318,10901
311,10902
306,10903
302,10904
302,10905
306,10906
310,10907
314,10908
318,10909
323,10910
325,10911
324,10912
323,10913
324,10914
324,10915
322,10916
319,10917
315,10918
311,10919
307,10920
304,10921
301,10923
299,10924
298,10925
297,10926
299,10927
300,10928
301,10929
304,10930
308,10931
312,10932
317,10933
319,10934
319,10935
317,10936
313,10937
309,10938
310,10938
316,10939
322,10940
328,10941
335,10942
341,10943
341,10944
340,10945
336,10946
330,10947
322,10948
318,10949
318,10950
321,10951
327,10952
332,10953
336,10954
337,10955
333,10956
328,10957
321,10958
313,10959
305,10960
302,10961
302,10962
303,10963
303,10964
303,10966
304,10967
308,10968
312,10969
316,10970
319,10971
320,10972
319,10973
314,10974
307,10975
300,10976
295,10977
293,10978
291,10979
290,10980
291,10981
293,10982
298,10983
304,10984
309,10985
315,10986
321,10987
325,10988
329,10989
332,10989
334,10990
335,10991
332,10992
329,10993
325,10994
317,10995
307,10996
300,10997
295,10998
294,10999
296,11000
303,11001
307,11002
311,11003
313,11004
313,11005
312,11006
310,11008
306,11009
303,11010
301,11011
303,11012
305,11013
309,11014
314,11015
319,11016
323,11017
326,11018
327,11019
326,11020
328,11021
333,11022
340,11023
346,11024
351,11025
351,11026
347,11027
340,11028
331,11029
322,11030
318,11031
319,11032
319,11033
320,11034
322,11035
323,11036
322,11037
320,11038
316,11039
312,11040
310,11041
310,11041
313,11042
316,11043
321,11044
323,11045
322,11046
319,11047
314,11048
306,11049
299,11051
295,11052
293,11053
298,11054
304,11055
311,11056
316,11057
318,11058
317,11059
312,11060
304,11061
299,11062
296,11063
295,11064
296,11065
300,11066
305,11067
313,11068
323,11069
331,11070
337,11071
340,11072
343,11073
342,11074
338,11075
337,11076
334,11077
331,11078
327,11079
324,11080
321,11081
324,11082
331,11083
337,11084
341,11085
343,11086
343,11087
338,11088
333,11089
331,11090
329,11091
328,11092
328,11092
328,11094
327,11095
324,11096
323,11097
322,11098
322,11099
327,11100
332,11101
334,11102
331,11103
326,11104
324,11105
323,11106
324,11107
323,11108
319,11109
319,11110
321,11111
325,11112
330,11113
337,11114
340,11115
338,11116
331,11117
324,11118
313,11119
303,11120
295,11121
291,11122
287,11123
286,11124
288,11125
293,11126
297,11127
300,11128
300,11129
298,11130
296,11131
294,11132
296,11133
298,11134
303,11136
308,11137
312,11138
314,11139
314,11140
313,11141
314,11142
316,11143
320,11144
322,11145
322,11145
318,11146
316,11147
320,11148
324,11149
327,11150
325,11151
317,11152
309,11153
303,11154
298,11155
297,11156
298,11157
297,11158
296,11159
294,11160
293,11161
293,11162
297,11163
303,11164
310,11165
315,11166
318,11167
320,11168
320,11169
323,11170
324,11171
323,11172
321,11173
316,11174
310,11175
304,11176
300,11177
297,11179
295,11180
293,11181
294,11182
298,11183
301,11184
305,11185
310,11186
313,11187
314,11188
314,11189
313,11190
313,11191
310,11192
309,11193
307,11194
305,11195
305,11196
308,11196
310,11197
311,11198
311,11199
310,11200
308,11201
308,11202
309,11203
308,11204
309,11205
309,11206
307,11207
303,11208
298,11209
294,11210
295,11211
302,11212
308,11213
315,11214
321,11215
325,11216
325,11217
325,11218
326,11219
328,11220
332,11222
333,11223
331,11224
329,11225
326,11226
325,11227
326,11228
326,11229
320,11230
313,11231
305,11232
298,11233
294,11234
293,11235
293,11236
294,11237
296,11238
298,11239
303,11240
310,11241
319,11242
324,11243
326,11244
323,11245
318,11246
313,11247
310,11248
306,11248
303,11249
302,11250
302,11251
302,11252
303,11253
304,11254
305,11255
311,11256
318,11257
321,11258
321,11259
319,11260
313,11261
306,11262
303,11264
305,11265
305,11266
306,11267
307,11268
306,11269
305,11270
303,11271
301,11272
301,11273
304,11274
308,11275
312,11276
316,11277
320,11278
320,11279
319,11280
319,11281
319,11282
320,11283
321,11284
322,11285
321,11286
318,11287
313,11288
306,11289
301,11290
296,11291
289,11292
283,11293
281,11294
281,11295
283,11296
284,11297
285,11298
286,11299
284,11299
284,11300
286,11301
290,11302
294,11303
299,11304
304,11305
305,11307
305,11308
303,11309
303,11310
306,11311
314,11312
323,11313
328,11314
329,11315
327,11316
326,11317
322,11318
318,11319
317,11320
317,11321
316,11322
314,11323
310,11324
306,11325
303,11326
300,11327
295,11328
292,11329
293,11330
295,11331
298,11332
299,11333
297,11334
295,11335
294,11336
296,11337
298,11338
299,11339
301,11340
304,11341
305,11342
303,11343
302,11344
302,11345
303,11346
305,11347
309,11348
313,11350
319,11351
326,11352
335,11352
340,11353
337,11354
329,11355
320,11356
310,11357
304,11358
304,11359
304,11360
303,11361
301,11362
300,11363
300,11364
302,11365
305,11366
305,11367
305,11368
304,11369
302,11370
299,11371
297,11372
296,11373
296,11374
298,11375
301,11376
303,11377
304,11378
306,11379
309,11380
313,11381
323,11382
335,11383
344,11384
353,11385
358,11386
357,11387
352,11388
342,11389
331,11390
321,11392
311,11393
304,11394
297,11395
292,11396
291,11397
296,11398
304,11399
314,11400
320,11401
320,11402
317,11403
310,11403
307,11404
307,11405
307,11406
307,11407
306,11408
305,11409
301,11410
297,11411
295,11412
295,11413
298,11414
301,11415
303,11416
306,11417
308,11418
312,11419
321,11420
331,11421
338,11422
341,11423
341,11424
338,11425
331,11426
324,11427
317,11428
313,11429
312,11430
312,11431
311,11432
308,11433
304,11435
303,11436
303,11437
307,11438
312,11439
315,11440
318,11441
318,11442
316,11443
314,11444
314,11445
313,11446
313,11447
312,11448
309,11449
304,11450
301,11451
301,11452
301,11453
304,11454
307,11454
311,11455
313,11456
313,11457
313,11458
314,11459
319,11460
328,11461
338,11462
345,11463
347,11464
343,11465
334,11466
323,11467
314,11468
309,11469
307,11470
305,11471
301,11472
296,11473
293,11474
290,11475
293,11476
300,11478
309,11479
319,11480
326,11481
329,11482
328,11483
322,11484
314,11485
307,11486
304,11487
300,11488
297,11489
294,11490
292,11491
291,11492
291,11493
292,11494
293,11495
297,11496
305,11497
311,11498
314,11499
315,11500
313,11501
311,11502
310,11503
309,11504
309,11505
309,11506
312,11506
315,11507
319,11508
323,11509
323,11510
323,11511
322,11512
323,11513
325,11514
328,11515
331,11516
331,11517
331,11518
326,11520
320,11521
315,11522
311,11523
310,11524
308,11525
306,11526
302,11527
299,11528
299,11529
301,11530
303,11531
306,11532
308,11533
310,11534
310,11535
309,11536
308,11537
306,11538
307,11539
307,11540
305,11541
302,11542
299,11543
300,11544
301,11545
303,11546
306,11547
310,11548
312,11549
309,11550
304,11551
301,11552
302,11553
309,11554
317,11555
324,11556
328,11557
331,11557
330,11558
327,11559
323,11560
318,11561
315,11563
313,11564
311,11565
309,11566
309,11567
314,11568
320,11569
327,11570
331,11571
330,11572
327,11573
323,11574
320,11575
320,11576
321,11577
319,11578
313,11579
307,11580
303,11581
300,11582
298,11583
298,11584
299,11585
304,11586
312,11587
319,11588
324,11589
327,11590
326,11591
321,11592
316,11593
313,11594
308,11595
305,11596
302,11597
301,11598
303,11599
310,11600
317,11601
322,11602
324,11603
324,11604
323,11606
321,11607
318,11608
315,11609
312,11610
309,11610
306,11611
306,11612
308,11613
310,11614
310,11615
313,11616
315,11617
318,11618
320,11619
325,11620
328,11621
326,11622
322,11623
314,11624
307,11625
302,11626
300,11627
295,11628
292,11629
292,11630
292,11631
294,11632
296,11633
298,11634
299,11635
301,11636
304,11637
308,11638
312,11639
315,11640
315,11641
314,11642
310,11643
305,11644
303,11645
302,11646
306,11648
312,11649
318,11650
324,11651
328,11652
329,11653
330,11654
330,11655
333,11656
338,11657
341,11658
343,11659
345,11660
348,11661
345,11661
337,11662
331,11663
326,11664
323,11665
322,11666
322,11667
319,11668
313,11669
307,11670
301,11671
297,11672
295,11673
294,11674
295,11675
296,11676
299,11677
302,11678
306,11679
307,11680
308,11681
306,11682
305,11683
306,11684
307,11685
308,11686
308,11687
310,11688
311,11689
311,11691
312,11692
312,11693
312,11694
312,11695
312,11696
313,11697
315,11698
315,11699
317,11700
321,11701
324,11702
329,11703
333,11704
333,11705
329,11706
321,11707
314,11708
313,11709
317,11710
322,11711
325,11712
324,11712
322,11713
319,11714
313,11715
307,11716
304,11717
303,11718
302,11719
303,11720
306,11721
310,11722
313,11723
316,11724
319,11725
322,11726
324,11727
324,11728
326,11729
329,11730
330,11731
329,11732
327,11734
324,11735
319,11736
309,11737
299,11738
291,11739
288,11740
290,11741
293,11742
297,11743
304,11744
313,11745
320,11746
323,11747
322,11748
322,11749
323,11750
323,11751
323,11752
322,11753
319,11754
315,11755
311,11756
309,11757
309,11758
309,11759
309,11760
308,11761
306,11762
305,11763
305,11764
306,11764
308,11765
311,11766
313,11767
313,11768
316,11769
318,11770
320,11771
322,11772
323,11773
324,11774
322,11776
318,11777
313,11778
312,11779
317,11780
321,11781
323,11782
323,11783
322,11784
322,11785
320,11786
319,11787
319,11788
319,11789
319,11790
317,11791
316,11792
314,11793
316,11794
318,11795
319,11796
316,11797
311,11798
311,11799
317,11800
325,11801
330,11802
333,11803
333,11804
329,11805
324,11806
318,11807
313,11808
311,11809
311,11810
309,11811
306,11812
303,11813
300,11814
299,11815
301,11815
305,11816
306,11817
308,11819
311,11820
314,11821
317,11822
320,11823
323,11824
326,11825
329,11826
332,11827
334,11828
332,11829
329,11830
326,11831
322,11832
318,11833
315,11834
315,11835
319,11836
323,11837
325,11838
326,11839
326,11840
325,11841
328,11842
330,11843
330,11844
329,11845
326,11846
321,11847
314,11848
307,11849
302,11850
304,11851
310,11852
318,11853
325,11854
329,11855
330,11856
327,11857
319,11858
310,11859
305,11860
302,11862
299,11863
297,11864
295,11865
295,11866
295,11867
299,11868
304,11868
307,11869
310,11870
313,11871
315,11872
316,11873
317,11874
317,11875
313,11876
308,11877
304,11878
301,11879
298,11880
297,11881
298,11882
301,11883
307,11884
314,11885
319,11886
323,11887
325,11888
325,11889
321,11890
318,11891
317,11892
320,11893
325,11894
328,11895
330,11896
329,11897
324,11898
320,11899
320,11900
325,11901
331,11902
338,11904
342,11905
343,11906
340,11907
334,11908
326,11909
322,11910
317,11911
315,11912
311,11913
307,11914
303,11915
297,11916
292,11917
288,11918
285,11919
287,11919
289,11920
292,11921
295,11922
297,11923
299,11924
300,11925
301,11926
304,11927
310,11928
317,11929
326,11930
334,11931
336,11932
337,11933
336,11934
332,11935
334,11936
340,11937
348,11938
351,11939
348,11940
343,11941
338,11942
333,11943
328,11944
325,11945
322,11947
319,11948
317,11949
316,11950
315,11951
316,11952
317,11953
318,11954
321,11955
323,11956
321,11957
318,11958
313,11959
309,11960
307,11961
307,11962
310,11963
313,11964
316,11965
319,11966
320,11967
319,11968
316,11969
313,11970
311,11970
309,11971
309,11972
308,11973
310,11974
314,11975
316,11976
314,11977
308,11978
303,11979
299,11980
299,11981
298,11982
296,11983
298,11984
302,11985
306,11986
312,11987
319,11988
322,11990
323,11991
322,11992
320,11993
318,11994
315,11995
315,11996
318,11997
324,11998
333,11999
339,12000
343,12001
345,12002
345,12003
338,12004
326,12005
314,12006
304,12007
300,12008
298,12009
298,12010
302,12011
306,12012
312,12013
317,12014
321,12015
324,12016
324,12017
324,12018
323,12019
320,12020
318,12021
316,12022
313,12022
311,12023
308,12024
306,12025
305,12026
307,12027
310,12028
312,12029
312,12030
314,12032
319,12033
324,12034
331,12035
333,12036
332,12037
330,12038
326,12039
321,12040
319,12041
316,12042
311,12043
308,12044
307,12045
306,12046
306,12047
306,12048
308,12049
311,12050
316,12051
322,12052
323,12053
321,12054
318,12055
313,12056
309,12057
309,12058
308,12059
307,12060
306,12061
304,12062
305,12063
309,12064
312,12065
315,12066
316,12067
316,12068
314,12069
314,12070
317,12071
326,12072
333,12073
336,12073
337,12075
337,12076
337,12077
338,12078
336,12079
335,12080
332,12081
328,12082
325,12083
322,12084
319,12085
317,12086
318,12087
318,12088
316,12089
312,12090
310,12091
312,12092
315,12093
316,12094
315,12095
315,12096
313,12097
310,12098
305,12099
303,12100
304,12101
306,12102
309,12103
313,12104
317,12105
323,12106
327,12107
328,12108
329,12109
334,12110
339,12111
341,12112
339,12113
336,12114
330,12115
324,12116
318,12118
313,12119
310,12120
307,12121
305,12122
306,12123
306,12124
305,12125
306,12126
307,12126
308,12127
310,12128
312,12129
313,12130
313,12131
313,12132
313,12133
313,12134
312,12135
309,12136
305,12137
304,12138
305,12139
310,12140
314,12141
316,12142
319,12143
319,12144
315,12145
311,12146
309,12147
310,12148
314,12149
316,12150
318,12151
321,12152
322,12153
319,12154
315,12155
310,12156
305,12157
303,12158
302,12160
303,12161
305,12162
308,12163
311,12164
311,12165
311,12166
310,12167
308,12168
305,12169
303,12170
300,12171
298,12172
301,12173
304,12174
308,12175
314,12176
319,12177
322,12177
325,12178
327,12179
327,12180
324,12181
322,12182
320,12183
319,12184
320,12185
322,12186
325,12187
327,12188
326,12189
323,12190
319,12191
315,12192
313,12193
310,12194
311,12195
314,12196
317,12197
317,12198
318,12199
316,12200
315,12201
313,12203
312,12204
312,12205
315,12206
316,12207
319,12208
324,12209
329,12210
331,12211
332,12212
333,12213
336,12214
339,12215
339,12216
337,12217
337,12218
333,12219
325,12220
315,12221
305,12222
298,12223
294,12224
291,12225
290,12226
291,12227
292,12228
294,12228
294,12229
294,12230
294,12231
293,12232
295,12233
298,12234
301,12235
302,12236
303,12237
303,12238
304,12239
304,12240
305,12241
312,12242
320,12243
327,12244
332,12246
333,12247
331,12248
326,12249
320,12250
315,12251
316,12252
326,12253
335,12254
344,12255
351,12256
354,12257
350,12258
339,12259
328,12260
318,12261
314,12262
311,12263
308,12264
303,12265
298,12266
295,12267
293,12268
292,12269
292,12270
294,12271
295,12272
298,12273
300,12274
303,12275
305,12276
308,12277
313,12278
320,12279
330,12280
338,12280
344,12281
345,12282
341,12283
335,12284
325,12285
318,12286
315,12288
318,12289
324,12290
325,12291
325,12292
323,12293
320,12294
316,12295
312,12296
310,12297
309,12298
309,12299
306,12300
305,12301
304,12302
303,12303
302,12304
302,12305
302,12306
304,12307
304,12308
302,12309
301,12310
302,12311
304,12312
305,12313
305,12314
306,12315
306,12316
308,12317
310,12318
311,12319
312,12320
311,12321
312,12322
316,12323
322,12324
328,12325
333,12326
332,12327
330,12328
328,12329
328,12331
328,12332
326,12332
325,12333
322,12334
317,12335
314,12336
313,12337
312,12338
310,12339
310,12340
311,12341
310,12342
307,12343
305,12344
305,12345
304,12346
304,12347
306,12348
309,12349
311,12350
312,12351
312,12352
311,12353
313,12354
318,12355
324,12356
329,12357
333,12358
336,12359
337,12360
336,12361
334,12362
330,12363
328,12364
328,12365
331,12366
332,12367
332,12368
332,12369
332,12370
330,12371
325,12372
317,12374
309,12375
303,12376
301,12377
301,12378
301,12379
300,12380
300,12381
301,12382
301,12383
301,12384
300,12384
299,12385
301,12386
303,12387
307,12388
310,12389
313,12390
314,12391
313,12392
312,12393
314,12394
316,12395
320,12396
322,12397
324,12398
323,12399
322,12400
323,12401
324,12402
327,12403
332,12404
334,12405
332,12406
324,12407
311,12408
301,12409
298,12410
301,12411
302,12412
304,12413
308,12414
312,12416
312,12417
311,12418
308,12419
306,12420
304,12421
305,12422
309,12423
312,12424
318,12425
320,12426
321,12427
322,12428
324,12429
323,12430
323,12431
325,12432
328,12433
333,12434
337,12435
338,12435
338,12436
332,12437
322,12438
309,12439
298,12440
293,12441
294,12442
299,12443
305,12444
309,12445
311,12446
311,12447
309,12448
308,12449
309,12450
308,12451
307,12452
308,12453
309,12454
311,12455
312,12456
312,12457
311,12459
309,12460
308,12461
308,12462
309,12463
314,12464
321,12465
326,12466
332,12467
342,12468
350,12469
353,12470
352,12471
348,12472
343,12473
334,12474
321,12475
309,12476
301,12477
296,12478
291,12479
289,12480
289,12481
292,12482
297,12483
301,12484
303,12485
303,12486
302,12486
300,12487
301,12488
301,12489
303,12490
308,12491
313,12492
320,12493
327,12494
331,12495
332,12496
328,12497
322,12498
314,12499
306,12500
302,12502
301,12503
301,12504
303,12505
306,12506
307,12507
308,12508
307,12509
308,12510
313,12511
323,12512
330,12513
333,12514
331,12515
324,12516
315,12517
309,12518
304,12519
300,12520
296,12521
293,12522
290,12523
289,12524
290,12525
295,12526
304,12527
315,12528
324,12529
330,12530
331,12531
330,12532
329,12533
326,12534
323,12535
322,12536
322,12537
323,12538
326,12538
324,12539
321,12540
319,12541
318,12542
318,12544
317,12545
314,12546
310,12547
305,12548
301,12549
294,12550
291,12551
292,12552
297,12553
301,12554
306,12555
310,12556
315,12557
320,12558
322,12559
323,12560
323,12561
324,12562
327,12563
330,12564
332,12565
336,12566
339,12567
340,12568
338,12569
336,12570
332,12571
328,12572
325,12573
319,12574
312,12575
307,12576
303,12577
300,12578
301,12579
304,12580
305,12581
307,12582
310,12583
311,12584
308,12585
304,12587
301,12588
302,12589
302,12590
305,12590
308,12591
313,12592
318,12593
322,12594
325,12595
324,12596
319,12597
314,12598
310,12599
310,12600
314,12601
319,12602
322,12603
326,12604
325,12605
320,12606
314,12607
310,12608
307,12609
305,12610
301,12611
298,12612
297,12613
297,12614
298,12615
297,12616
296,12617
295,12618
294,12619
294,12620
295,12621
296,12622
298,12623
301,12624
305,12625
309,12626
314,12627
320,12628
326,12630
332,12631
338,12632
341,12633
343,12634
340,12635
335,12636
327,12637
317,12638
307,12639
303,12640
305,12641
309,12641
317,12642
327,12643
335,12644
338,12645
339,12646
335,12647
330,12648
327,12649
326,12650
323,12651
317,12652
311,12653
304,12654
299,12655
296,12656
297,12657
300,12658
302,12659
303,12660
303,12661
301,12662
298,12663
295,12664
292,12665
290,12666
290,12667
293,12668
298,12669
305,12670
312,12672
315,12673
316,12674
316,12675
315,12676
313,12677
311,12678
309,12679
307,12680
303,12681
298,12682
294,12683
291,12684
291,12685
294,12686
296,12687
298,12688
305,12689
312,12690
318,12691
323,12692
329,12692
334,12693
337,12694
340,12695
343,12696
344,12697
343,12698
340,12699
336,12700
328,12701
321,12702
319,12703
322,12704
325,12705
324,12706
322,12707
318,12708
313,12709
308,12710
305,12711
302,12712
300,12713
297,12715
297,12716
298,12717
297,12718
298,12719
298,12720
296,12721
294,12722
296,12723
301,12724
308,12725
316,12726
326,12727
339,12728
353,12729
366,12730
374,12731
376,12732
370,12733
360,12734
346,12735
330,12736
316,12737
303,12738
293,12739
288,12740
285,12741
285,12742
285,12743
285,12744
285,12744
284,12745
284,12746
285,12747
285,12748
286,12749
288,12750
289,12751
292,12752
293,12753
294,12754
296,12755
297,12756
298,12758
302,12759
306,12760
312,12761
319,12762
326,12763
330,12764
333,12765
333,12766
333,12767
334,12768
337,12769
341,12770
342,12771
342,12772
336,12773
329,12774
320,12775
314,12776
309,12777
305,12778
303,12779
302,12780
302,12781
303,12782
304,12783
303,12784
303,12785
304,12786
307,12787
308,12788
310,12789
311,12790
312,12791
313,12792
311,12793
310,12794
311,12795
313,12795
315,12796
316,12797
317,12798
315,12800
314,12801
317,12802
319,12803
319,12804
317,12805
314,12806
308,12807
300,12808
294,12809
293,12810
293,12811
294,12812
295,12813
297,12814
301,12815
306,12816
310,12817
311,12818
314,12819
317,12820
320,12821
323,12822
324,12823
324,12824
322,12825
319,12826
319,12827
322,12828
326,12829
332,12830
337,12831
337,12832
336,12833
332,12834
328,12835
323,12836
318,12837
310,12838
303,12839
301,12840
300,12841
301,12843
307,12844
313,12845
318,12846
322,12847
324,12848
324,12849
322,12849
319,12850
317,12851
316,12852
316,12853
318,12854
320,12855
319,12856
318,12857
316,12858
314,12859
315,12860
322,12861
327,12862
331,12863
333,12864
333,12865
329,12866
320,12867
310,12868
301,12869
294,12870
289,12871
285,12872
282,12873
281,12874
283,12875
285,12876
289,12877
293,12878
302,12879
316,12880
332,12881
343,12882
350,12883
353,12884
350,12886
344,12887
338,12888
328,12889
318,12890
312,12891
308,12892
303,12893
299,12894
299,12895
304,12896
309,12897
316,12898
319,12899
319,12900
316,12901
311,12901
304,12902
298,12903
294,12904
292,12905
292,12906
292,12907
294,12908
299,12909
302,12910
304,12911
306,12912
306,12913
305,12914
305,12915
311,12916
318,12917
324,12918
328,12919
330,12920
330,12921
330,12922
329,12923
325,12924
320,12925
318,12926
314,12928
307,12929
300,12930
297,12931
294,12932
298,12933
310,12934
325,12935
337,12936
344,12937
347,12938
341,12939
329,12940
316,12941
305,12942
298,12943
292,12944
290,12945
288,12946
288,12947
291,12948
297,12949
303,12950
308,12951
311,12952
312,12953
312,12953
311,12954
310,12955
307,12956
307,12957
307,12958
310,12959
315,12960
320,12961
324,12962
326,12963
324,12964
319,12965
312,12966
306,12967
301,12968
297,12969
294,12971
292,12972
292,12973
294,12974
299,12975
310,12976
323,12977
331,12978
336,12979
336,12980
331,12981
325,12982
319,12983
316,12984
312,12985
310,12986
311,12987
314,12988
317,12989
319,12990
318,12991
317,12992
316,12993
315,12994
314,12995
315,12996
316,12997
321,12998
329,12999
334,13000
337,13001
339,13002
339,13003
334,13004
322,13004
312,13005
302,13006
294,13007
290,13008
286,13009
283,13010
281,13011
280,13012
281,13014
282,13015
284,13016
285,13017
289,13018
294,13019
302,13020
308,13021
313,13022
317,13023
320,13024
325,13025
329,13026
335,13027
339,13028
338,13029
334,13030
329,13031
325,13032
320,13033
319,13034
320,13035
321,13036
322,13037
321,13038
320,13039
317,13040
312,13041
305,13042
300,13043
297,13044
295,13045
293,13046
292,13047
293,13048
296,13049
299,13050
303,13051
307,13052
307,13053
306,13054
305,13056
304,13056
308,13057
313,13058
321,13059
331,13060
342,13061
348,13062
351,13063
349,13064
342,13065
334,13066
322,13067
313,13068
306,13069
302,13070
299,13071
295,13072
291,13073
292,13074
297,13075
304,13076
310,13077
316,13078
319,13079
318,13080
314,13081
310,13082
305,13083
301,13084
299,13085
300,13086
304,13087
308,13088
313,13089
318,13090
323,13091
326,13092
326,13093
326,13094
325,13095
321,13096
317,13097
315,13099
314,13100
314,13101
317,13102
319,13103
319,13104
316,13105
312,13106
309,13107
307,13108
305,13108
303,13109
302,13110
301,13111
301,13112
305,13113
312,13114
318,13115
320,13116
320,13117
319,13118
314,13119
308,13120
303,13121
303,13122
306,13123
311,13124
315,13125
318,13126
321,13127
326,13128
332,13129
332,13130
329,13131
325,13132
320,13133
317,13134
318,13135
320,13136
322,13137
324,13138
323,13139
319,13140
314,13142
309,13143
304,13144
299,13145
295,13146
293,13147
292,13148
293,13149
298,13150
302,13151
307,13152
313,13153
318,13154
320,13155
322,13156
322,13157
322,13158
318,13159
312,13160
306,13160
301,13161
300,13162
301,13163
305,13164
312,13165
320,13166
326,13167
329,13168
330,13169
327,13170
321,13171
313,13172
308,13173
305,13174
305,13175
307,13176
308,13177
310,13178
311,13179
311,13180
312,13181
316,13182
324,13184
331,13185
337,13186
339,13187
338,13188
333,13189
324,13190
317,13191
313,13192
310,13193
307,13194
305,13195
306,13196
308,13197
311,13198
313,13199
312,13200
310,13201
308,13202
306,13203
305,13204
307,13205
308,13206
310,13207
312,13208
316,13209
321,13210
327,13211
331,13211
331,13212
329,13213
326,13214
321,13215
316,13216
309,13217
304,13218
298,13219
296,13220
296,13221
298,13222
302,13223
304,13224
307,13225
309,13227
308,13228
307,13229
307,13230
306,13231
309,13232
315,13233
321,13234
325,13235
329,13236
330,13237
328,13238
325,13239
322,13240
320,13241
317,13242
315,13243
313,13244
311,13245
308,13246
306,13247
307,13248
311,13249
317,13250
325,13251
329,13252
330,13253
329,13254
323,13255
315,13256
309,13257
305,13258
304,13259
304,13260
304,13261
303,13262
303,13263
305,13263
306,13264
307,13265
309,13266
309,13267
309,13268
312,13270
315,13271
321,13272
325,13273
328,13274
328,13275
325,13276
320,13277
314,13278
310,13279
309,13280
309,13281
311,13282
314,13283
323,13284
336,13285
346,13286
353,13287
356,13288
354,13289
346,13290
334,13291
319,13292
307,13293
299,13294
293,13295
287,13296
283,13297
280,13298
279,13299
282,13300
286,13301
292,13302
298,13303
303,13304
305,13305
306,13306
308,13307
308,13308
309,13309
309,13310
310,13312
310,13313
312,13314
316,13315
322,13315
328,13316
332,13317
334,13318
335,13319
330,13320
318,13321
307,13322
304,13323
304,13324
307,13325
311,13326
312,13327
312,13328
311,13329
307,13330
303,13331
302,13332
302,13333
299,13334
297,13335
296,13336
296,13337
298,13338
298,13339
299,13340
302,13341
305,13342
309,13343
314,13344
320,13345
325,13346
328,13347
329,13348
331,13349
333,13350
334,13351
333,13352
331,13353
329,13355
326,13356
324,13357
321,13358
318,13359
316,13360
312,13361
307,13362
304,13363
304,13364
306,13365
308,13366
308,13366
306,13367
303,13368
298,13369
294,13370
291,13371
292,13372
295,13373
300,13374
304,13375
308,13376
311,13377
315,13378
318,13379
320,13380
323,13381
327,13382
329,13383
331,13384
333,13385
334,13386
332,13387
330,13388
328,13389
327,13390
327,13391
327,13392
326,13393
324,13394
321,13395
318,13396
312,13398
306,13399
302,13400
299,13401
297,13402
297,13403
296,13404
300,13405
304,13406
311,13407
319,13408
326,13409
333,13410
336,13411
335,13412
333,13413
330,13414
328,13415
329,13416
329,13417
324,13418
321,13418
318,13419
313,13420
308,13421
306,13422
305,13423
304,13424
303,13425
303,13426
303,13427
303,13428
303,13429
304,13430
306,13431
308,13432
308,13433
308,13434
307,13435
307,13436
306,13437
305,13438
305,13440
307,13441
311,13442
315,13443
318,13444
321,13445
323,13446
324,13447
324,13448
322,13449
322,13450
323,13451
322,13452
